CONT_NO,CONT_YYMM,MBR_NO,PLAN_ID,CALL_ID,STATUS,CALL_CAT,CRT_DATE,UPD_DATE,IS_COMPLAINT
CONT1022,202201,MBR005324,PLANB2,CALL586868,O,VP,2023-08-13,2023-08-19,0
CONT1022,202201,MBR005324,PLANB2,CALL321041,W,XC,2023-10-13,2023-10-24,1
CONT1022,202201,MBR005325,PLANB2,CALL378656,O,BP,2022-09-02,2022-09-24,0
CONT1022,202201,MBR005325,PLANB2,CALL987477,O,AR,2023-11-03,2023-11-04,0
CONT1022,202201,MBR005326,PLANB2,CALL274220,C,BP,2024-04-13,2024-04-22,0
CONT1022,202201,MBR005326,PLANB2,CALL213559,C,XC,2024-01-05,2024-01-18,0
CONT1022,202201,MBR005327,PLANB2,CALL191256,O,XC,2024-09-17,2024-10-13,0
CONT1022,202201,MBR005328,PLANB2,CALL800565,O,MT,2024-04-01,2024-04-21,1
CONT1022,202201,MBR005330,PLANB2,CALL959258,O,VP,2023-09-05,2023-09-21,0
CONT1022,202201,MBR005330,PLANB2,CALL202193,W,XC,2023-02-06,2023-02-18,0
CONT1022,202201,MBR005330,PLANB2,CALL106068,C,AC,2024-02-11,2024-02-14,1
CONT1022,202201,MBR005330,PLANB2,CALL555692,O,BP,2022-03-20,2022-03-23,1
CONT1022,202201,MBR005331,PLANB2,CALL285285,C,VP,2022-02-24,2022-02-24,0
CONT1022,202201,MBR005332,PLANB2,CALL841000,C,VP,2024-05-09,2024-05-15,0
CONT1022,202201,MBR005332,PLANB2,CALL760790,C,AR,2024-03-04,2024-03-04,0
CONT1022,202201,MBR005333,PLANB2,CALL582867,C,BP,2023-03-09,2023-03-21,1
CONT1022,202201,MBR005333,PLANB2,CALL419164,O,BC,2024-09-13,2024-09-14,0
CONT1022,202201,MBR005334,PLANB2,CALL288014,O,BC,2022-11-02,2022-11-11,0
CONT1022,202201,MBR005334,PLANB2,CALL839977,C,VP,2024-10-01,2024-10-16,0
CONT1022,202201,MBR005335,PLANB2,CALL990407,W,XP,2022-08-08,2022-09-06,0
CONT1022,202201,MBR005336,PLANB2,CALL253009,W,BC,2024-01-08,2024-01-11,0
CONT1022,202201,MBR005338,PLANB2,CALL500637,C,PR,2023-06-08,2023-06-14,0
CONT1022,202201,MBR005339,PLANB2,CALL483484,C,BP,2023-03-08,2023-03-22,0
CONT1022,202201,MBR005340,PLANB2,CALL549448,O,AP,2023-06-26,2023-07-23,1
CONT1022,202201,MBR005340,PLANB2,CALL646077,C,VP,2022-01-20,2022-02-02,0
CONT1022,202201,MBR005343,PLANB2,CALL240556,W,AC,2024-08-28,2024-09-12,0
CONT1022,202201,MBR005345,PLANB2,CALL828506,O,XC,2024-11-19,2024-11-19,0
CONT1022,202201,MBR005346,PLANB2,CALL766447,O,AR,2024-04-25,2024-05-08,1
CONT1022,202201,MBR005347,PLANB2,CALL658179,O,XC,2022-01-26,2022-02-11,1
CONT1022,202201,MBR005347,PLANB2,CALL961848,O,PR,2023-06-16,2023-06-24,1
CONT1022,202201,MBR005349,PLANB2,CALL527660,C,MT,2024-06-19,2024-07-14,1
CONT1022,202201,MBR005349,PLANB2,CALL206863,O,VP,2024-01-22,2024-02-14,0
CONT1022,202201,MBR005349,PLANB2,CALL858822,O,AP,2022-06-01,2022-06-02,1
CONT1022,202201,MBR005353,PLANB2,CALL236054,W,AP,2023-02-26,2023-03-23,0
CONT1022,202201,MBR005355,PLANB2,CALL655339,W,AP,2023-08-10,2023-08-25,0
CONT1022,202201,MBR005357,PLANB2,CALL232039,C,VP,2022-05-31,2022-06-04,0
CONT1022,202201,MBR005358,PLANB2,CALL972728,C,PR,2024-03-20,2024-03-29,1
CONT1022,202201,MBR005359,PLANB2,CALL827165,W,XP,2023-09-09,2023-10-02,0
CONT1022,202201,MBR005362,PLANB2,CALL584438,O,VP,2023-07-31,2023-08-11,0
CONT1022,202201,MBR005362,PLANB2,CALL296875,C,PR,2024-02-15,2024-02-15,0
CONT1022,202201,MBR005363,PLANB2,CALL562228,O,AP,2022-03-18,2022-04-14,0
CONT1022,202201,MBR005364,PLANB2,CALL574054,W,XC,2023-09-23,2023-10-20,0
CONT1022,202201,MBR005365,PLANB2,CALL534752,O,XC,2023-02-11,2023-03-03,0
CONT1022,202201,MBR005365,PLANB2,CALL189810,C,MT,2023-02-27,2023-03-24,1
CONT1022,202201,MBR005365,PLANB2,CALL368294,O,MT,2023-02-07,2023-02-10,0
CONT1022,202201,MBR005366,PLANB2,CALL338024,O,AR,2024-02-15,2024-02-27,1
CONT1022,202201,MBR005366,PLANB2,CALL154442,O,MT,2022-09-18,2022-09-27,0
CONT1022,202201,MBR005369,PLANB2,CALL420391,O,PR,2023-02-12,2023-02-13,0
CONT1022,202201,MBR005371,PLANB2,CALL373526,O,XC,2022-01-04,2022-01-15,0
CONT1022,202201,MBR005372,PLANB2,CALL214873,O,BC,2024-09-11,2024-09-29,0
CONT1022,202201,MBR005373,PLANB2,CALL173909,W,AC,2022-11-21,2022-12-20,0
CONT1022,202201,MBR005375,PLANB2,CALL308861,C,MT,2024-10-02,2024-10-18,1
CONT1022,202201,MBR005376,PLANB2,CALL375747,O,VP,2022-10-19,2022-11-06,0
CONT1022,202201,MBR005376,PLANB2,CALL862873,W,AP,2022-04-21,2022-05-18,0
CONT1022,202201,MBR005376,PLANB2,CALL408429,O,XC,2023-05-15,2023-05-26,0
CONT1022,202201,MBR005378,PLANB2,CALL747679,C,PR,2022-11-12,2022-11-16,0
CONT1022,202201,MBR005380,PLANB2,CALL770731,C,XC,2023-05-20,2023-06-05,0
CONT1022,202201,MBR005381,PLANB2,CALL143096,W,XP,2024-02-12,2024-02-24,0
CONT1022,202201,MBR005384,PLANB2,CALL197528,W,XC,2022-10-18,2022-10-28,0
CONT1022,202201,MBR005384,PLANB2,CALL522659,C,MT,2022-04-12,2022-04-13,0
CONT1022,202201,MBR005384,PLANB2,CALL323537,C,BP,2023-12-25,2024-01-16,0
CONT1022,202201,MBR005386,PLANB2,CALL995835,C,PR,2022-08-28,2022-09-15,0
CONT1022,202201,MBR005386,PLANB2,CALL551936,O,BC,2023-06-09,2023-07-06,0
CONT1022,202201,MBR005388,PLANB2,CALL331229,O,BC,2022-07-04,2022-07-18,1
CONT1022,202201,MBR005388,PLANB2,CALL990449,W,BP,2022-02-08,2022-02-15,1
CONT1022,202201,MBR005388,PLANB2,CALL684158,C,MT,2024-02-23,2024-03-08,0
CONT1022,202201,MBR005390,PLANB2,CALL828376,C,AC,2024-08-11,2024-08-12,1
CONT1022,202201,MBR005390,PLANB2,CALL468132,W,MT,2022-06-15,2022-06-25,0
CONT1022,202201,MBR005391,PLANB2,CALL493252,W,XC,2023-07-07,2023-07-25,0
CONT1022,202201,MBR005394,PLANB2,CALL134968,C,VP,2022-04-28,2022-05-01,0
CONT1022,202201,MBR005394,PLANB2,CALL127605,W,XC,2024-12-21,2025-01-18,0
CONT1022,202201,MBR005395,PLANB2,CALL411637,C,PR,2023-09-01,2023-09-09,0
CONT1022,202201,MBR005395,PLANB2,CALL614898,C,VP,2022-10-17,2022-10-31,0
CONT1022,202201,MBR005397,PLANB2,CALL968296,O,XP,2024-12-10,2025-01-05,0
CONT1022,202201,MBR005399,PLANB2,CALL626515,C,VP,2022-04-03,2022-04-15,0
CONT1022,202201,MBR005400,PLANB2,CALL275296,O,AP,2024-10-24,2024-11-21,0
CONT1022,202201,MBR005402,PLANB2,CALL320303,C,AR,2024-03-30,2024-04-20,0
CONT1022,202201,MBR005402,PLANB2,CALL845216,W,AC,2022-08-12,2022-08-14,0
CONT1022,202201,MBR005402,PLANB2,CALL119353,W,MT,2023-09-02,2023-09-14,0
CONT1022,202201,MBR005402,PLANB2,CALL162763,C,XP,2023-03-20,2023-04-02,0
CONT1022,202201,MBR005404,PLANB2,CALL693458,C,VP,2023-09-08,2023-09-20,1
CONT1022,202201,MBR005404,PLANB2,CALL656758,O,VP,2022-01-26,2022-02-17,1
CONT1022,202201,MBR005406,PLANB2,CALL572899,W,VP,2024-02-22,2024-03-11,0
CONT1022,202201,MBR005407,PLANB2,CALL706548,O,PR,2024-08-17,2024-08-24,0
CONT1022,202201,MBR005409,PLANB2,CALL803450,O,AC,2024-02-15,2024-02-15,1
CONT1022,202201,MBR005410,PLANB2,CALL313875,W,BC,2023-05-22,2023-06-16,0
CONT1022,202201,MBR005411,PLANB2,CALL410326,O,AR,2024-08-14,2024-08-24,0
CONT1022,202201,MBR005413,PLANB2,CALL643549,O,VP,2022-02-23,2022-03-17,0
CONT1022,202201,MBR005414,PLANB2,CALL863290,O,AP,2022-05-12,2022-05-23,0
CONT1022,202201,MBR005417,PLANB2,CALL967679,O,PR,2022-01-01,2022-01-28,0
CONT1022,202201,MBR005420,PLANB2,CALL690344,C,AC,2024-10-15,2024-11-09,0
CONT1022,202201,MBR005421,PLANB2,CALL793657,O,PR,2022-05-08,2022-05-11,0
CONT1022,202201,MBR005422,PLANB2,CALL253638,C,VP,2024-12-22,2025-01-17,0
CONT1022,202201,MBR005425,PLANB2,CALL862503,C,XC,2024-03-29,2024-04-10,0
CONT1022,202201,MBR005426,PLANB2,CALL831694,W,BP,2024-06-03,2024-06-04,0
CONT1022,202201,MBR005431,PLANB2,CALL112073,O,AC,2024-12-19,2025-01-06,0
CONT1022,202201,MBR005433,PLANB2,CALL261609,W,BC,2024-09-04,2024-09-11,1
CONT1022,202201,MBR005433,PLANB2,CALL965277,O,XC,2022-06-08,2022-06-10,0
CONT1022,202201,MBR005434,PLANB2,CALL279714,O,XP,2023-01-02,2023-01-15,0
CONT1022,202201,MBR005435,PLANB2,CALL578857,W,PR,2024-12-05,2024-12-13,0
CONT1022,202201,MBR005435,PLANB2,CALL670462,C,BP,2023-10-26,2023-11-04,0
CONT1022,202201,MBR005435,PLANB2,CALL460091,O,BP,2023-05-10,2023-06-04,0
CONT1022,202201,MBR005436,PLANB2,CALL617868,O,BP,2022-03-11,2022-03-29,0
CONT1022,202201,MBR005436,PLANB2,CALL222567,O,BP,2024-02-23,2024-02-24,0
CONT1022,202201,MBR005438,PLANB2,CALL877139,C,AR,2023-05-30,2023-06-11,1
CONT1022,202201,MBR005442,PLANB2,CALL320979,C,BC,2022-04-14,2022-05-10,0
CONT1022,202201,MBR005442,PLANB2,CALL645590,O,AR,2024-11-20,2024-11-25,0
CONT1022,202201,MBR005443,PLANB2,CALL279609,C,XP,2022-09-07,2022-09-21,0
CONT1022,202201,MBR005443,PLANB2,CALL160120,C,BP,2023-10-14,2023-11-10,0
CONT1022,202201,MBR005443,PLANB2,CALL703234,C,BP,2023-10-21,2023-10-29,0
CONT1022,202201,MBR005443,PLANB2,CALL613055,O,XC,2023-03-05,2023-03-08,0
CONT1022,202201,MBR005444,PLANB2,CALL523218,C,MT,2023-11-13,2023-12-06,1
CONT1022,202201,MBR005445,PLANB2,CALL841909,C,PR,2022-08-04,2022-08-06,0
CONT1022,202201,MBR005446,PLANB2,CALL879673,C,AC,2023-09-29,2023-10-13,0
CONT1022,202201,MBR005447,PLANB2,CALL596080,C,XC,2024-09-17,2024-09-17,0
CONT1022,202201,MBR005447,PLANB2,CALL866633,O,AP,2023-10-23,2023-11-08,0
CONT1022,202201,MBR005448,PLANB2,CALL189521,C,BC,2024-05-11,2024-06-08,0
CONT1022,202201,MBR005448,PLANB2,CALL138146,W,XC,2024-11-25,2024-11-29,0
CONT1022,202201,MBR005449,PLANB2,CALL436928,O,XC,2024-11-11,2024-12-07,0
CONT1022,202201,MBR005450,PLANB2,CALL237068,C,AC,2023-06-24,2023-07-05,0
CONT1022,202201,MBR005451,PLANB2,CALL841664,O,AC,2023-09-17,2023-09-29,0
CONT1022,202201,MBR005451,PLANB2,CALL166808,O,MT,2024-06-05,2024-06-13,0
CONT1022,202201,MBR005454,PLANB2,CALL619557,C,VP,2024-07-02,2024-07-13,0
CONT1022,202201,MBR005454,PLANB2,CALL460097,O,BC,2022-07-28,2022-08-08,0
CONT1022,202201,MBR005454,PLANB2,CALL926771,W,XP,2022-04-13,2022-04-14,0
CONT1022,202201,MBR005455,PLANB2,CALL413650,O,PR,2022-11-07,2022-12-01,0
CONT1022,202201,MBR005459,PLANB2,CALL396196,C,AP,2023-04-19,2023-04-24,0
CONT1022,202201,MBR005461,PLANB2,CALL338013,W,BP,2022-09-12,2022-10-03,0
CONT1022,202201,MBR005461,PLANB2,CALL575203,O,XP,2022-04-09,2022-04-09,1
CONT1022,202201,MBR005462,PLANB2,CALL732134,O,BP,2022-04-06,2022-05-02,0
CONT1022,202201,MBR005462,PLANB2,CALL828092,W,VP,2024-05-11,2024-06-02,0
CONT1022,202201,MBR005463,PLANB2,CALL200766,W,MT,2023-07-06,2023-07-27,0
CONT1022,202201,MBR005464,PLANB2,CALL853635,O,AR,2022-06-12,2022-06-17,1
CONT1022,202201,MBR005465,PLANB2,CALL583983,O,PR,2023-12-10,2024-01-08,0
CONT1022,202201,MBR005465,PLANB2,CALL142751,W,XP,2023-09-21,2023-09-21,0
CONT1022,202201,MBR005466,PLANB2,CALL633500,W,PR,2023-07-11,2023-07-17,0
CONT1022,202201,MBR005467,PLANB2,CALL191541,W,AR,2023-12-26,2024-01-19,0
CONT1022,202201,MBR005467,PLANB2,CALL214555,C,MT,2022-12-05,2023-01-03,0
CONT1022,202201,MBR005467,PLANB2,CALL378437,O,MT,2023-10-15,2023-11-13,0
CONT1022,202201,MBR005468,PLANB2,CALL601724,W,MT,2024-05-27,2024-06-18,0
CONT1022,202201,MBR005468,PLANB2,CALL897847,W,XP,2024-12-19,2024-12-19,0
CONT1022,202201,MBR005469,PLANB2,CALL258569,O,BC,2022-06-09,2022-07-01,0
CONT1022,202201,MBR005470,PLANB2,CALL457461,W,MT,2022-04-03,2022-04-15,1
CONT1022,202201,MBR005470,PLANB2,CALL780923,O,AC,2023-12-10,2023-12-20,0
CONT1022,202201,MBR005471,PLANB2,CALL744335,O,PR,2022-11-14,2022-11-16,0
CONT1022,202201,MBR005472,PLANB2,CALL245658,C,BC,2024-12-23,2025-01-17,0
CONT1022,202201,MBR005472,PLANB2,CALL599000,O,AR,2023-08-15,2023-08-15,0
CONT1022,202201,MBR005473,PLANB2,CALL296479,C,XC,2023-02-04,2023-02-08,0
CONT1022,202201,MBR005473,PLANB2,CALL388042,C,AR,2022-02-25,2022-03-23,0
CONT1022,202201,MBR005475,PLANB2,CALL664331,W,MT,2024-06-27,2024-07-15,0
CONT1022,202201,MBR005476,PLANB2,CALL429754,C,MT,2023-07-17,2023-08-03,1
CONT1022,202201,MBR005476,PLANB2,CALL932326,O,XC,2024-07-12,2024-07-15,1
CONT1022,202201,MBR005476,PLANB2,CALL232380,W,MT,2024-11-04,2024-11-12,1
CONT1022,202201,MBR005476,PLANB2,CALL544307,C,BP,2024-01-13,2024-01-21,0
CONT1022,202201,MBR005477,PLANB2,CALL881178,O,VP,2023-05-10,2023-05-19,0
CONT1022,202201,MBR005478,PLANB2,CALL654763,C,AC,2022-03-19,2022-03-29,0
CONT1022,202201,MBR005478,PLANB2,CALL893652,W,XP,2023-11-13,2023-12-10,0
CONT1022,202201,MBR005479,PLANB2,CALL371439,W,VP,2024-11-12,2024-12-09,0
CONT1022,202201,MBR005481,PLANB2,CALL580544,C,AR,2022-08-17,2022-09-10,0
CONT1022,202201,MBR005481,PLANB2,CALL239074,O,MT,2024-09-11,2024-10-02,0
CONT1022,202201,MBR005483,PLANB2,CALL757119,O,AC,2023-11-24,2023-12-09,0
CONT1022,202201,MBR005483,PLANB2,CALL938600,O,AC,2023-08-28,2023-09-02,0
CONT1022,202201,MBR005484,PLANB2,CALL170470,C,PR,2022-12-06,2022-12-10,0
CONT1022,202201,MBR005484,PLANB2,CALL793047,C,XP,2022-12-26,2023-01-16,0
CONT1022,202201,MBR005487,PLANB2,CALL262625,C,XP,2024-12-27,2025-01-20,0
CONT1022,202201,MBR005487,PLANB2,CALL483087,C,VP,2023-08-30,2023-09-13,0
CONT1022,202201,MBR005488,PLANB2,CALL620465,W,BP,2023-11-09,2023-11-15,0
CONT1022,202201,MBR005488,PLANB2,CALL408312,W,AR,2023-06-21,2023-06-23,0
CONT1022,202201,MBR005489,PLANB2,CALL534495,C,BP,2023-08-15,2023-09-03,0
CONT1022,202201,MBR005490,PLANB2,CALL698846,O,MT,2023-03-06,2023-03-16,0
CONT1022,202201,MBR005490,PLANB2,CALL338281,W,AR,2023-01-20,2023-02-14,1
CONT1022,202201,MBR005491,PLANB2,CALL461734,W,AC,2022-03-01,2022-03-11,0
CONT1022,202201,MBR005493,PLANB2,CALL111772,C,BP,2022-05-13,2022-06-03,0
CONT1022,202201,MBR005495,PLANB2,CALL801128,O,BC,2024-01-21,2024-01-24,0
CONT1022,202201,MBR005495,PLANB2,CALL439834,W,PR,2023-05-09,2023-05-09,0
CONT1022,202201,MBR005496,PLANB2,CALL581305,W,PR,2023-08-08,2023-08-29,0
CONT1022,202201,MBR005496,PLANB2,CALL963932,W,AC,2023-06-29,2023-07-08,0
CONT1022,202201,MBR005497,PLANB2,CALL494891,W,AC,2024-04-30,2024-05-06,0
CONT1022,202201,MBR005499,PLANB2,CALL556052,W,BP,2022-04-25,2022-05-14,0
CONT1022,202201,MBR005499,PLANB2,CALL536604,C,XC,2024-11-26,2024-12-13,0
CONT1022,202201,MBR005501,PLANB2,CALL305133,W,PR,2022-08-23,2022-09-21,1
CONT1022,202201,MBR005503,PLANB2,CALL234225,C,MT,2024-04-22,2024-05-08,0
CONT1022,202201,MBR005504,PLANB2,CALL956330,O,AP,2022-09-27,2022-10-17,0
CONT1022,202201,MBR005505,PLANB2,CALL472806,C,MT,2023-09-09,2023-09-10,0
CONT1022,202201,MBR005507,PLANB2,CALL125123,O,XP,2022-05-20,2022-05-22,0
CONT1022,202201,MBR005508,PLANB2,CALL456523,C,AP,2024-10-16,2024-11-12,0
CONT1022,202201,MBR005509,PLANB2,CALL965288,O,AR,2023-09-17,2023-10-06,0
CONT1022,202201,MBR005509,PLANB2,CALL211492,O,MT,2022-05-05,2022-05-18,1
CONT1022,202201,MBR005511,PLANB2,CALL453721,C,XP,2023-09-26,2023-10-13,0
CONT1022,202201,MBR005512,PLANB2,CALL203986,W,VP,2023-08-30,2023-09-19,0
CONT1022,202201,MBR005512,PLANB2,CALL261523,W,XP,2023-03-05,2023-03-20,0
CONT1022,202201,MBR005514,PLANB2,CALL692475,C,XP,2022-12-20,2023-01-01,0
CONT1022,202201,MBR005515,PLANB2,CALL610873,C,XC,2024-09-24,2024-10-04,0
CONT1022,202201,MBR005515,PLANB2,CALL289528,O,BC,2023-02-17,2023-03-08,1
CONT1022,202201,MBR005516,PLANB2,CALL159410,O,VP,2022-06-01,2022-06-21,0
CONT1022,202201,MBR005517,PLANB2,CALL443179,W,AR,2022-03-05,2022-03-12,1
CONT1022,202201,MBR005517,PLANB2,CALL850152,C,XC,2022-08-02,2022-08-31,0
CONT1022,202201,MBR005517,PLANB2,CALL248067,C,AR,2023-12-10,2024-01-08,0
CONT1022,202201,MBR005518,PLANB2,CALL944640,O,MT,2023-08-09,2023-09-02,0
CONT1022,202201,MBR005518,PLANB2,CALL646494,C,MT,2022-09-15,2022-10-13,0
CONT1022,202201,MBR005520,PLANB2,CALL848251,O,XC,2024-04-20,2024-04-22,0
CONT1022,202201,MBR005521,PLANB2,CALL796606,C,XC,2022-08-18,2022-08-31,1
CONT1022,202201,MBR005522,PLANB2,CALL586467,W,VP,2024-09-01,2024-09-16,0
CONT1022,202201,MBR005523,PLANB2,CALL335895,W,BC,2024-10-10,2024-10-12,0
CONT1022,202201,MBR005524,PLANB2,CALL727971,W,MT,2022-04-27,2022-05-04,1
CONT1022,202201,MBR005524,PLANB2,CALL362626,O,BP,2023-03-25,2023-04-18,1
CONT1022,202201,MBR005524,PLANB2,CALL245349,W,XC,2023-03-09,2023-03-25,0
CONT1022,202201,MBR005525,PLANB2,CALL770670,C,PR,2022-06-29,2022-07-07,1
CONT1022,202201,MBR005525,PLANB2,CALL816431,O,XC,2024-11-29,2024-12-18,0
CONT1022,202201,MBR005526,PLANB2,CALL743929,C,MT,2022-01-15,2022-01-23,0
CONT1022,202201,MBR005527,PLANB2,CALL659261,W,BC,2024-01-04,2024-01-24,0
CONT1022,202201,MBR005527,PLANB2,CALL113179,C,BC,2024-09-01,2024-09-06,0
CONT1022,202201,MBR005527,PLANB2,CALL753126,O,XP,2023-10-20,2023-11-18,0
CONT1022,202201,MBR005528,PLANB2,CALL120565,O,AP,2024-11-30,2024-12-27,0
CONT1022,202201,MBR005528,PLANB2,CALL695211,W,XP,2023-02-23,2023-03-21,1
CONT1022,202201,MBR005529,PLANB2,CALL826291,C,AP,2024-06-27,2024-07-24,0
CONT1022,202201,MBR005530,PLANB2,CALL109823,O,BP,2023-11-05,2023-11-28,0
CONT1022,202201,MBR005531,PLANB2,CALL828225,C,AC,2023-02-07,2023-02-17,0
CONT1022,202201,MBR005531,PLANB2,CALL222910,C,PR,2023-12-21,2024-01-13,0
CONT1022,202201,MBR005531,PLANB2,CALL885806,W,AC,2024-04-03,2024-04-09,0
CONT1022,202201,MBR005533,PLANB2,CALL234770,O,PR,2023-01-31,2023-02-19,0
CONT1022,202201,MBR005534,PLANB2,CALL377167,O,AR,2022-02-04,2022-02-20,0
CONT1022,202201,MBR005534,PLANB2,CALL677456,W,XC,2023-12-28,2024-01-18,0
CONT1022,202201,MBR005535,PLANB2,CALL980020,O,XP,2024-10-03,2024-10-28,0
CONT1022,202201,MBR005535,PLANB2,CALL772917,O,MT,2022-05-10,2022-05-16,0
CONT1022,202201,MBR005535,PLANB2,CALL159890,W,AP,2022-01-04,2022-01-30,1
CONT1022,202201,MBR005536,PLANB2,CALL388245,O,XC,2023-12-14,2024-01-10,1
CONT1022,202201,MBR005539,PLANB2,CALL859591,C,BP,2022-12-23,2022-12-24,0
CONT1022,202201,MBR005539,PLANB2,CALL246317,O,BP,2022-06-30,2022-07-05,0
CONT1022,202201,MBR005539,PLANB2,CALL304564,W,XP,2022-03-03,2022-03-06,1
CONT1022,202201,MBR005540,PLANB2,CALL900733,C,BC,2024-09-13,2024-10-01,0
CONT1022,202201,MBR005540,PLANB2,CALL687691,O,BP,2023-09-30,2023-10-04,0
CONT1022,202201,MBR005540,PLANB2,CALL789947,C,VP,2023-10-05,2023-10-21,0
CONT1022,202201,MBR005541,PLANB2,CALL301977,W,MT,2022-11-09,2022-11-21,0
CONT1022,202201,MBR005541,PLANB2,CALL705489,W,XP,2024-04-19,2024-05-17,1
CONT1022,202201,MBR005543,PLANB2,CALL864979,W,AR,2022-02-25,2022-03-04,0
CONT1022,202201,MBR005544,PLANB2,CALL455039,W,XP,2024-11-15,2024-11-26,0
CONT1022,202201,MBR005544,PLANB2,CALL141081,C,AC,2022-08-29,2022-09-15,0
CONT1022,202201,MBR005544,PLANB2,CALL220494,C,AR,2024-08-09,2024-08-29,1
CONT1022,202201,MBR005546,PLANB2,CALL585445,O,AP,2024-09-15,2024-10-03,1
CONT1022,202201,MBR005549,PLANB2,CALL287562,W,VP,2024-12-24,2024-12-25,0
CONT1022,202201,MBR005551,PLANB2,CALL306746,W,XP,2024-02-07,2024-02-23,0
CONT1022,202201,MBR005551,PLANB2,CALL957963,C,XP,2023-04-13,2023-04-19,0
CONT1022,202201,MBR005552,PLANB2,CALL757315,O,AP,2022-05-13,2022-06-07,0
CONT1022,202201,MBR005554,PLANB2,CALL177753,O,MT,2023-05-13,2023-05-27,0
CONT1022,202201,MBR005558,PLANB2,CALL448495,W,BP,2024-09-14,2024-10-08,0
CONT1022,202201,MBR005559,PLANB2,CALL438798,O,AR,2024-05-13,2024-05-17,0
CONT1022,202201,MBR005559,PLANB2,CALL239226,W,VP,2024-08-17,2024-08-21,0
CONT1022,202201,MBR005559,PLANB2,CALL774695,W,XC,2024-03-29,2024-04-09,0
CONT1022,202201,MBR005560,PLANB2,CALL383865,W,AC,2022-11-15,2022-12-12,1
CONT1022,202201,MBR005561,PLANB2,CALL601039,W,VP,2024-04-20,2024-05-04,0
CONT1022,202201,MBR005561,PLANB2,CALL593381,O,BP,2022-10-26,2022-11-20,0
CONT1022,202201,MBR005562,PLANB2,CALL608647,W,XC,2022-02-19,2022-03-02,0
CONT1022,202201,MBR005562,PLANB2,CALL913489,C,AC,2022-10-18,2022-10-21,1
CONT1022,202201,MBR005563,PLANB2,CALL702280,C,VP,2022-07-19,2022-08-14,0
CONT1022,202201,MBR005564,PLANB2,CALL962429,C,XP,2022-03-24,2022-04-07,0
CONT1022,202201,MBR005568,PLANB2,CALL669070,W,BC,2022-06-29,2022-07-17,1
CONT1022,202201,MBR005569,PLANB2,CALL962016,C,XP,2023-11-13,2023-11-13,0
CONT1022,202201,MBR005569,PLANB2,CALL680354,O,AP,2024-11-08,2024-11-22,0
CONT1022,202201,MBR005570,PLANB2,CALL146700,O,VP,2023-03-09,2023-03-23,0
CONT1022,202201,MBR005571,PLANB2,CALL148564,W,AC,2023-12-07,2023-12-24,1
CONT1022,202201,MBR005573,PLANB2,CALL620249,C,BC,2024-09-17,2024-10-10,0
CONT1022,202201,MBR005574,PLANB2,CALL620960,W,XC,2022-03-23,2022-04-15,1
CONT1022,202201,MBR005576,PLANB2,CALL652804,C,BP,2024-10-05,2024-10-31,1
CONT1022,202201,MBR005579,PLANB2,CALL452739,W,BP,2022-06-07,2022-07-04,1
CONT1022,202201,MBR005580,PLANB2,CALL280308,O,MT,2024-05-03,2024-05-21,0
CONT1022,202201,MBR005580,PLANB2,CALL178401,W,BP,2024-09-16,2024-10-12,1
CONT1022,202201,MBR005582,PLANB2,CALL850975,O,XC,2023-10-16,2023-11-05,0
CONT1022,202201,MBR005583,PLANB2,CALL294319,O,XP,2023-10-21,2023-11-19,0
CONT1022,202201,MBR005585,PLANB2,CALL573661,W,AP,2023-02-28,2023-03-14,0
CONT1022,202201,MBR005587,PLANB2,CALL510625,W,VP,2023-10-02,2023-10-28,0
CONT1022,202201,MBR005587,PLANB2,CALL102488,O,AC,2024-03-15,2024-03-19,0
CONT1022,202201,MBR005588,PLANB2,CALL143593,C,BP,2024-07-23,2024-08-14,1
CONT1022,202201,MBR005590,PLANB2,CALL501059,C,PR,2023-01-19,2023-01-26,1
CONT1022,202201,MBR005591,PLANB2,CALL970190,W,AR,2024-07-16,2024-08-04,0
CONT1022,202201,MBR005591,PLANB2,CALL844168,W,VP,2023-03-23,2023-04-12,0
CONT1022,202201,MBR005591,PLANB2,CALL413121,C,BC,2022-06-09,2022-06-22,0
CONT1022,202201,MBR005592,PLANB2,CALL561735,W,MT,2024-04-29,2024-04-29,0
CONT1022,202201,MBR005593,PLANB2,CALL988784,O,VP,2023-03-31,2023-04-21,1
CONT1022,202201,MBR005594,PLANB2,CALL230774,C,BC,2022-04-21,2022-05-20,0
CONT1022,202201,MBR005596,PLANB2,CALL411489,C,BC,2023-06-17,2023-06-27,0
CONT1022,202201,MBR005597,PLANB2,CALL712309,C,VP,2022-11-14,2022-12-07,0
CONT1022,202201,MBR005597,PLANB2,CALL167632,C,AP,2024-06-23,2024-07-18,0
CONT1022,202201,MBR005599,PLANB2,CALL454038,W,BP,2023-05-11,2023-05-27,0
CONT1022,202201,MBR005599,PLANB2,CALL562636,C,BP,2022-05-01,2022-05-15,1
CONT1022,202201,MBR005600,PLANB2,CALL312761,C,AR,2022-06-29,2022-07-12,0
CONT1022,202201,MBR005600,PLANB2,CALL436480,W,BC,2024-01-26,2024-02-06,0
CONT1022,202201,MBR005601,PLANB2,CALL629954,O,BP,2022-03-30,2022-04-22,1
CONT1022,202201,MBR005601,PLANB2,CALL124809,C,VP,2022-12-15,2023-01-01,0
CONT1022,202201,MBR005603,PLANB2,CALL326960,O,AP,2024-12-26,2024-12-27,1
